Latitude,Longitude,Sample Date,pet,ppt,q,tmax,tmin,srad,soil,ws
-27.3,28.586944,09-03-2011,122.5,72.0,3.6,27.439999,13.139999,220.59976,10.2,1.8
-27.044444,27.005,09-03-2011,131.6,77.60000000000001,3.9000000000000004,28.769999,15.04,226.4017,6.9,1.91
-28.69485,28.23487,09-03-2011,115.700005,99.7,5.0,26.32,12.49,205.09897,7.0,1.89
-28.883333,27.89,09-03-2011,116.4,96.4,4.800000000000001,26.48,12.759999,204.00024,8.7,1.93
-30.568333,29.422778,09-03-2011,113.3,103.9,5.2,26.369999,13.04,210.1974,21.7,1.87
-30.570833,29.150556,09-03-2011,112.6,99.30000000000001,5.0,25.849998,12.62,210.49777,12.7,1.8499999
-34.329722,18.990278,09-03-2011,124.6,12.9,0.6000000000000001,25.029999,15.219999,235.9978,10.6,3.87
-30.830556,26.921389,10-03-2011,128.1,85.9,4.3,28.019999,12.95,216.2997,0.4,2.05
-25.49037,30.6986,10-03-2011,129.0,45.5,2.3000000000000003,28.16,16.869999,243.9972,17.800001,1.67
-29.380556,30.2775,10-03-2011,113.6,101.4,5.1000000000000005,26.88,14.78,217.89642,50.9,1.66
-30.86013889,29.07125,10-03-2011,118.0,107.10000000000001,5.4,27.91,15.799999,209.00381,14.0,1.8
-30.77586667,29.03221667,10-03-2011,117.9,108.60000000000001,5.4,27.73,15.32,209.00381,13.400001,1.8299999
-29.658056,25.973333,11-03-2011,129.1,83.9,4.2,28.609999,13.32,213.89673,0.2,1.93
-30.534167,24.961944,11-03-2011,141.90001,79.10000000000001,4.0,29.439999,14.19,219.20067,0.0,2.37
-31.031389,28.883333,11-03-2011,117.700005,103.9,5.2,27.55,15.349999,208.70345,14.8,1.89
-34.039722,22.133333,11-03-2011,119.0,20.900000000000002,1.0,26.789999,16.289999,224.10147,2.1000001,2.87
-28.760833,17.730278,13-03-2011,190.7,21.400000000000002,1.1,36.21,22.35,245.19868,0.0,2.49
-29.7775,29.470833,14-03-2011,111.0,138.70000000000002,27.700000000000003,25.4,12.21,212.10239,42.9,1.92
-29.987778,29.851667,14-03-2011,114.9,117.80000000000001,5.9,27.18,14.549999,213.00351,60.3,1.8499999
-29.744167,29.905833,14-03-2011,117.4,112.10000000000001,5.6000000000000005,27.71,14.94,214.79784,52.7,1.79
-26.861111,28.884722,14-03-2011,124.1,51.1,2.6,27.16,13.219999,227.50043,12.8,1.8499999
-26.73806,27.59194,14-03-2011,128.8,63.7,3.2,27.9,14.19,228.70192,8.2,1.88
-26.45,28.085833,14-03-2011,127.5,62.7,3.1,27.519999,14.09,230.89938,6.8,1.8199999
-25.127778,27.628889,15-03-2011,151.90001,33.7,1.7000000000000002,31.789999,18.22,248.80315,1.1,2.07
-25.20639,27.558,15-03-2011,147.7,35.1,1.8,31.57,17.97,247.19853,1.1,1.87
-24.69514,27.40906,15-03-2011,158.0,34.2,1.7000000000000002,32.05,19.15,254.09918,1.3000001,2.22
-25.73411,27.21422,15-03-2011,135.2,67.10000000000001,3.4000000000000004,29.16,15.46,238.80391,2.2,1.7199999
-26.006389,29.253889,15-03-2011,126.1,40.2,2.0,27.55,13.71,234.70146,9.3,1.67
-28.747778,31.745833,15-03-2011,130.2,106.80000000000001,5.300000000000001,30.609999,20.84,229.60303,14.900001,2.03
-30.733889,29.828333,15-03-2011,117.8,114.30000000000001,5.7,27.96,17.07,209.09866,24.6,2.0
-27.398611,26.614722,15-03-2011,135.1,86.30000000000001,4.3,29.769999,15.71,224.40186,3.2,1.88
-27.495556,26.074722,15-03-2011,135.6,92.10000000000001,4.6000000000000005,29.72,15.089999,224.19633,0.4,1.9399999
-24.282222,28.090278,16-03-2011,144.40001,37.9,1.9000000000000001,30.01,16.65,251.10336,1.1,2.04
-30.398056,30.601944,16-03-2011,124.5,121.60000000000001,6.1000000000000005,29.01,20.96,214.79784,35.5,2.6299999
-30.27402,30.69602,16-03-2011,122.9,119.4,6.0,28.88,20.67,215.20097,39.9,2.6
-26.880278,26.965,16-03-2011,132.3,76.10000000000001,3.8000000000000003,28.779999,15.15,228.70192,5.6,1.9
-27.273889,28.49,16-03-2011,124.0,74.60000000000001,3.7,27.59,13.28,221.60364,10.6,1.8299999
-34.031944,22.053333,16-03-2011,121.4,20.200000000000003,1.0,26.97,16.0,225.30296,1.2,2.8999999
-23.763056,27.908611,17-03-2011,111.1,137.6,6.9,27.939999,13.639999,190.90244,20.6,1.9799999
-27.00222,28.76528,17-03-2011,91.4,114.7,5.7,22.609999,7.66,168.09784,29.7,2.23
-27.02314,28.59389,17-03-2011,92.0,107.0,5.4,22.84,7.77,168.50098,21.9,2.1499999
-24.925278,29.324444,18-03-2011,107.6,154.4,7.7,27.869999,13.4,187.10034,39.8,2.03
-29.803611,30.516111,18-03-2011,82.700005,70.8,3.5,24.47,13.34,153.79854,47.4,2.06
-26.970278,27.211111,21-03-2011,93.700005,116.5,5.800000000000001,23.71,9.4,165.90039,24.1,1.99
-27.01011111,26.69808333,22-03-2011,98.6,106.0,5.300000000000001,24.18,9.809999,166.39838,5.9,2.34
-25.99136,27.84208,22-03-2011,92.9,172.60000000000002,40.1,23.16,10.219999,171.79716,46.8,1.9399999
-26.861111,28.884722,22-03-2011,91.6,113.7,5.7,22.57,7.8799996,171.40195,29.2,2.1599998
-26.45,28.085833,22-03-2011,92.8,115.5,5.800000000000001,22.58,8.72,172.00269,23.7,2.1399999
-27.398611,26.614722,22-03-2011,100.9,97.2,4.9,24.8,9.87,164.89651,2.9,2.36
-33.501667,21.624167,22-03-2011,100.200005,16.3,0.8,24.55,9.33,180.9032,0.1,2.59
-33.31388889,19.07472222,22-03-2011,105.8,25.400000000000002,1.3,26.07,12.4,179.29857,5.2000003,2.55
-28.338333,31.373611,22-03-2011,85.200005,64.2,3.2,25.1,14.49,167.10187,4.9,1.5699999
-29.641944,30.6875,23-03-2011,83.6,81.80000000000001,4.1000000000000005,25.269999,15.049999,155.40317,53.2,2.04
-28.735556,29.820556,23-03-2011,90.5,66.8,3.3000000000000003,25.16,10.94,157.79823,8.5,2.04
-26.648056,27.089444,23-03-2011,93.200005,120.60000000000001,6.0,23.58,9.349999,167.59985,22.7,1.9699999
-27.044444,27.005,23-03-2011,95.0,111.30000000000001,5.6000000000000005,23.9,9.53,165.79762,17.7,2.11
-29.160278,26.573333,23-03-2011,88.9,92.10000000000001,4.6000000000000005,22.98,7.3999996,154.0989,5.6,1.99
-33.13083,18.86278,23-03-2011,107.200005,23.900000000000002,1.2000000000000002,26.76,13.349999,179.20372,2.8,2.45
-25.45963889,28.26430556,23-03-2011,103.6,141.9,7.1000000000000005,26.4,12.04,176.60312,32.5,2.06
-25.81048333,27.90955222,24-03-2011,97.9,179.0,33.2,24.51,11.41,173.89978,49.100002,2.01
-27.602222,29.942778,24-03-2011,96.9,87.30000000000001,4.4,24.359999,10.0,171.89993,11.1,2.46
-27.3,28.586944,24-03-2011,89.200005,110.80000000000001,5.5,22.369999,7.1499996,164.20091,26.300001,2.1699998
-33.38056,19.30167,24-03-2011,102.9,23.0,1.2000000000000002,23.519999,9.51,181.29842,3.9,2.95
-27.00222,28.76528,25-03-2011,91.4,114.7,5.7,22.609999,7.66,168.09784,29.7,2.23
-27.02314,28.59389,25-03-2011,92.0,107.0,5.4,22.84,7.77,168.50098,21.9,2.1499999
-30.160091,27.40124,25-03-2011,83.200005,85.4,4.3,21.85,8.0199995,149.79884,7.9,1.78
-30.336111,27.359444,25-03-2011,83.4,86.0,4.3,21.859999,7.91,151.3007,9.0,1.79
-28.760833,17.730278,27-03-2011,149.5,5.9,0.30000000000000004,31.369999,17.01,204.99622,0.0,2.59
-22.43772222,31.07805556,28-03-2011,114.1,77.0,3.8000000000000003,32.02,18.93,186.30199,0.5,1.62
-26.73806,27.59194,28-03-2011,91.1,123.10000000000001,6.2,22.769999,8.91,167.79747,34.0,1.9699999
-25.127778,27.628889,29-03-2011,105.5,135.1,6.800000000000001,27.17,12.62,178.90335,24.0,2.0
-25.20639,27.558,29-03-2011,103.700005,143.4,7.2,27.0,12.5199995,177.49634,33.600002,1.92
-24.69514,27.40906,29-03-2011,111.8,141.1,7.1000000000000005,27.74,13.49,183.29826,23.6,2.25
-27.169444,29.233889,29-03-2011,88.200005,105.60000000000001,5.300000000000001,21.9,7.52,168.50098,23.1,2.26
-26.98472222,26.63227778,29-03-2011,98.200005,109.30000000000001,5.5,24.35,9.98,166.09799,10.7,2.22
-28.141944,26.417778,29-03-2011,93.8,90.9,4.5,23.88,8.78,159.19734,4.8,2.12
-28.116667,26.725278,29-03-2011,92.5,92.4,4.6000000000000005,23.64,9.22,158.00375,5.0,2.05
-27.398611,26.614722,29-03-2011,100.9,97.2,4.9,24.8,9.87,164.89651,2.9,2.36
-29.160278,26.573333,29-03-2011,88.9,92.10000000000001,4.6000000000000005,22.98,7.3999996,154.0989,5.6,1.99
-27.495556,26.074722,29-03-2011,99.700005,99.5,5.0,24.73,9.17,164.0033,0.4,2.35
-34.065833,20.404167,30-03-2011,96.0,22.900000000000002,1.1,25.56,12.7,174.60327,1.7,2.44
-27.363611,31.783333,30-03-2011,91.8,134.6,6.7,27.98,16.58,170.60358,41.3,1.38
-26.905,32.324722,30-03-2011,95.200005,125.80000000000001,6.300000000000001,28.97,18.08,167.10187,26.2,1.73
-28.75,30.442778,30-03-2011,92.0,63.1,3.2,26.23,13.29,161.40271,8.8,1.9399999
-29.161667,30.629722,30-03-2011,79.9,92.10000000000001,4.6000000000000005,22.68,11.62,158.80211,56.600002,1.91
-26.880278,26.965,30-03-2011,94.1,115.30000000000001,5.800000000000001,23.93,9.65,166.09799,21.1,2.02
-27.398611,26.614722,30-03-2011,100.9,97.2,4.9,24.8,9.87,164.89651,2.9,2.36
-28.69485,28.23487,30-03-2011,80.9,98.0,4.9,21.26,6.94,145.90192,19.1,1.9499999
-28.883333,27.89,30-03-2011,80.700005,98.7,4.9,21.369999,7.48,145.30116,21.800001,1.91
-33.818056,19.694722,30-03-2011,102.4,24.700000000000003,1.2000000000000002,25.269999,11.59,178.00223,3.0,2.8
-34.075556,20.145556,30-03-2011,96.200005,24.6,1.2000000000000002,24.98,12.2,174.69814,2.1000001,2.56
-27.00222,28.76528,31-03-2011,91.4,114.7,5.7,22.609999,7.66,168.09784,29.7,2.23
-27.02314,28.59389,31-03-2011,92.0,107.0,5.4,22.84,7.77,168.50098,21.9,2.1499999
-30.679722,26.7125,31-03-2011,88.200005,70.10000000000001,3.5,22.689999,7.37,157.10263,0.4,2.01
-30.534167,24.961944,31-03-2011,98.1,66.0,3.3000000000000003,23.22,8.28,172.80104,0.0,2.26
-33.897778,20.012778,31-03-2011,100.4,23.3,1.2000000000000002,25.519999,11.9,176.50037,1.3000001,2.62
-22.769722,30.886944,01-04-2011,103.8,102.4,5.1000000000000005,29.07,17.47,186.60236,10.3,1.54
-27.802778,28.768333,01-04-2011,84.6,96.30000000000001,4.800000000000001,21.58,6.7999997,158.50174,14.900001,2.1499999
-27.5275,30.858056,02-04-2011,87.9,133.3,6.7,24.07,11.98,173.4018,52.2,1.76
-25.99136,27.84208,04-04-2011,92.9,172.60000000000002,40.1,23.16,10.219999,171.79716,46.8,1.9399999
-25.513889,31.224444,04-04-2011,97.200005,184.3,9.200000000000001,26.48,15.759999,180.80043,93.4,1.66
-25.398889,31.610556,04-04-2011,96.0,144.5,7.2,28.66,17.14,171.89993,47.100002,1.56
-24.183889,30.823889,05-04-2011,102.8,128.5,6.4,28.949999,16.93,183.89902,21.800001,1.62
-23.281,30.54305556,05-04-2011,98.9,114.0,5.7,27.58,17.18,185.40088,14.6,1.41
-25.362222,31.956667,05-04-2011,94.0,138.8,6.9,29.14,17.35,167.10187,44.4,1.49
-29.380556,30.2775,05-04-2011,79.3,76.10000000000001,3.8000000000000003,23.039999,10.309999,155.49802,47.5,1.75
-27.398611,26.614722,05-04-2011,100.9,97.2,4.9,24.8,9.87,164.89651,2.9,2.36
-25.45963889,28.26430556,05-04-2011,103.6,141.9,7.1000000000000005,26.4,12.04,176.60312,32.5,2.06
-25.81048333,27.90955222,06-04-2011,97.9,179.0,33.2,24.51,11.41,173.89978,49.100002,2.01
-23.658056,31.05,06-04-2011,99.6,93.60000000000001,4.7,28.849998,17.34,182.19954,1.3000001,1.4
-24.058889,31.237222,06-04-2011,100.6,99.5,5.0,29.01,17.369999,181.29842,1.5,1.53
-24.034167,31.123611,06-04-2011,100.9,100.5,5.0,28.59,17.13,182.39716,1.4,1.5999999
-24.99328,30.81444,06-04-2011,84.9,249.0,65.9,22.109999,10.57,184.49976,159.5,1.89
-25.14944444,31.94055556,06-04-2011,94.4,122.10000000000001,6.1000000000000005,28.66,17.27,170.39807,25.9,1.61
-27.937778,31.209444,06-04-2011,89.9,51.1,2.6,25.08,13.9,172.09753,4.2000003,1.87
-28.404444,30.013056,06-04-2011,93.1,65.9,3.3000000000000003,24.699999,10.5199995,163.60016,9.2,2.25
-26.880278,26.965,06-04-2011,94.1,115.30000000000001,5.800000000000001,23.93,9.65,166.09799,21.1,2.02
-31.000833,26.353056,06-04-2011,88.3,58.0,2.9000000000000004,21.93,6.22,160.39883,0.3,2.1499999
-24.679167,30.8025,07-04-2011,86.8,244.3,73.8,22.83,11.639999,185.20326,125.9,1.77
-24.99328,30.81444,07-04-2011,84.9,249.0,65.9,22.109999,10.57,184.49976,159.5,1.89
-27.02314,28.59389,07-04-2011,92.0,107.0,5.4,22.84,7.77,168.50098,21.9,2.1499999
-28.760833,17.730278,10-04-2011,149.5,5.9,0.30000000000000004,31.369999,17.01,204.99622,0.0,2.59
-26.73806,27.59194,10-04-2011,91.1,123.10000000000001,6.2,22.769999,8.91,167.79747,34.0,1.9699999
-25.49037,30.6986,11-04-2011,95.6,182.4,9.1,24.96,13.03,184.99774,95.4,2.06
-29.987778,29.851667,11-04-2011,82.6,61.0,3.0,22.97,9.88,152.20183,47.7,2.2
-29.744167,29.905833,11-04-2011,84.200005,59.900000000000006,3.0,23.43,10.05,153.99615,39.4,2.1599998
-26.861111,28.884722,11-04-2011,91.6,113.7,5.7,22.57,7.8799996,171.40195,29.2,2.1599998
-26.970278,27.211111,11-04-2011,93.700005,116.5,5.800000000000001,23.71,9.4,165.90039,24.1,1.99
-26.45,28.085833,11-04-2011,92.8,115.5,5.800000000000001,22.58,8.72,172.00269,23.7,2.1399999
-31.396,29.2651,11-04-2011,90.200005,70.0,3.5,24.59,15.089999,153.79854,10.6,3.0
-31.554722,29.245556,11-04-2011,88.8,74.5,3.7,23.96,14.66,152.80257,10.6,3.27
-27.356667,27.286389,11-04-2011,94.200005,106.2,5.300000000000001,23.6,9.139999,164.09814,14.400001,2.1599998
-25.447222,30.711667,11-04-2011,97.3,175.0,8.700000000000001,25.449999,13.73,185.1005,81.5,2.06
-27.01011111,26.69808333,12-04-2011,98.6,106.0,5.300000000000001,24.18,9.809999,166.39838,5.9,2.34
-25.127778,27.628889,12-04-2011,105.5,135.1,6.800000000000001,27.17,12.62,178.90335,24.0,2.0
-25.20639,27.558,12-04-2011,103.700005,143.4,7.2,27.0,12.5199995,177.49634,33.600002,1.92
-24.69514,27.40906,12-04-2011,111.8,141.1,7.1000000000000005,27.74,13.49,183.29826,23.6,2.25
-25.73411,27.21422,12-04-2011,96.4,147.5,7.4,24.369999,10.349999,171.4968,45.9,1.93
-26.006389,29.253889,12-04-2011,96.4,148.9,7.4,23.18,8.91,178.69783,54.3,2.3799999
-26.03611,30.99778,12-04-2011,99.1,193.60000000000002,9.700000000000001,25.23,14.16,185.20326,114.1,2.1299999
-28.801278,31.955389,12-04-2011,87.700005,114.7,5.7,26.689999,17.66,161.29994,37.3,2.45
-30.733889,29.828333,12-04-2011,87.6,60.400000000000006,3.0,24.0,13.099999,151.49832,17.300001,2.53
-27.169444,29.233889,12-04-2011,88.200005,105.60000000000001,5.300000000000001,21.9,7.52,168.50098,23.1,2.26
-27.802778,28.768333,12-04-2011,84.6,96.30000000000001,4.800000000000001,21.58,6.7999997,158.50174,14.900001,2.1499999
-26.98472222,26.63227778,12-04-2011,98.200005,109.30000000000001,5.5,24.35,9.98,166.09799,10.7,2.22
-27.398611,26.614722,12-04-2011,100.9,97.2,4.9,24.8,9.87,164.89651,2.9,2.36
-29.160278,26.573333,12-04-2011,88.9,92.10000000000001,4.6000000000000005,22.98,7.3999996,154.0989,5.6,1.99
-30.568333,29.422778,12-04-2011,81.3,61.0,3.1,21.539999,7.89,150.29683,15.3,2.4199998
-30.570833,29.150556,12-04-2011,80.8,60.2,3.0,21.18,7.72,149.99646,9.900001,2.27
-33.501667,21.624167,12-04-2011,100.200005,16.3,0.8,24.55,9.33,180.9032,0.1,2.59
-27.495556,26.074722,12-04-2011,99.700005,99.5,5.0,24.73,9.17,164.0033,0.4,2.35
-25.57877778,29.12747222,12-04-2011,103.8,159.20000000000002,8.0,26.13,11.219999,181.59879,50.0,2.06
-28.801278,31.955389,13-04-2011,87.700005,114.7,5.7,26.689999,17.66,161.29994,37.3,2.45
-30.398056,30.601944,13-04-2011,86.9,72.0,3.6,25.13,17.16,153.10294,28.9,3.1399999
-30.27402,30.69602,13-04-2011,84.5,74.10000000000001,3.7,24.949999,16.82,153.00018,34.3,3.02
-26.648056,27.089444,13-04-2011,93.200005,120.60000000000001,6.0,23.58,9.349999,167.59985,22.7,1.9699999
-27.044444,27.005,13-04-2011,95.0,111.30000000000001,5.6000000000000005,23.9,9.53,165.79762,17.7,2.11
-31.031389,28.883333,13-04-2011,87.6,53.6,2.7,23.21,10.92,150.3996,11.400001,2.49
-30.86013889,29.07125,13-04-2011,86.3,53.6,2.7,23.42,11.23,151.00034,10.7,2.29
-24.925278,29.324444,14-04-2011,107.6,154.4,7.7,27.869999,13.4,187.10034,39.8,2.03
-27.00222,28.76528,14-04-2011,91.4,114.7,5.7,22.609999,7.66,168.09784,29.7,2.23
-27.02314,28.59389,14-04-2011,92.0,107.0,5.4,22.84,7.77,168.50098,21.9,2.1499999
-30.160091,27.40124,14-04-2011,83.200005,85.4,4.3,21.85,8.0199995,149.79884,7.9,1.78
-30.336111,27.359444,14-04-2011,83.4,86.0,4.3,21.859999,7.91,151.3007,9.0,1.79
-30.830556,26.921389,15-04-2011,87.5,68.60000000000001,3.4000000000000004,22.3,7.47,156.99988,0.4,2.04
-27.902778,24.615556,15-04-2011,106.200005,73.2,3.7,26.55,9.98,169.49695,0.4,2.1399999
-34.031944,22.053333,15-04-2011,89.3,18.1,0.9,23.49,12.38,173.89978,1.1,3.49
-29.803611,30.516111,15-04-2011,82.700005,70.8,3.5,24.47,13.34,153.79854,47.4,2.06
-22.43772222,31.07805556,16-04-2011,114.1,77.0,3.8000000000000003,32.02,18.93,186.30199,0.5,1.62
-25.99136,27.84208,18-04-2011,84.5,63.0,3.1,21.789999,6.41,169.5997,31.2,2.1
-34.039722,22.133333,18-04-2011,75.200005,20.8,1.0,23.58,12.809999,114.299576,1.9,3.3799999
-28.735556,29.820556,19-04-2011,75.1,71.8,3.6,23.81,7.95,154.5969,7.3,1.66
-27.802778,28.768333,19-04-2011,74.1,105.80000000000001,15.200000000000001,19.71,3.82,157.30025,31.300001,2.26
-33.38056,19.30167,19-04-2011,61.2,48.0,2.4000000000000004,21.18,8.91,116.79741,3.6000001,1.8199999
-33.31388889,19.07472222,19-04-2011,61.2,51.1,2.6,23.72,11.599999,116.70256,4.8,1.52
-27.356667,27.286389,19-04-2011,79.0,71.2,3.6,21.4,5.87,162.39868,10.3,1.91
-28.068333,31.55,19-04-2011,76.200005,33.2,1.7000000000000002,26.24,14.28,157.1975,3.1000001,1.39
-27.398611,26.614722,20-04-2011,83.0,92.2,4.6000000000000005,22.769999,7.04,161.79793,7.5,1.9
-29.160278,26.573333,20-04-2011,72.6,90.2,4.5,20.619999,5.24,146.20229,18.6,1.9399999
-30.830556,26.921389,21-04-2011,69.6,83.0,4.1000000000000005,19.84,5.99,133.69731,9.7,2.45
-27.363611,31.783333,21-04-2011,78.200005,45.900000000000006,2.3000000000000003,27.49,13.88,162.0983,31.300001,1.28
-27.044444,27.005,21-04-2011,82.4,74.60000000000001,3.7,21.949999,6.25,163.79778,13.0,2.02
-27.902778,24.615556,21-04-2011,90.6,71.60000000000001,3.6,24.609999,8.0,160.89682,0.3,2.1699998
-28.760833,17.730278,25-04-2011,108.700005,2.5,0.1,29.46,15.759999,155.60077,0.0,2.2
-26.861111,28.884722,25-04-2011,79.0,70.10000000000001,3.5,20.56,3.9499998,166.09799,23.9,2.1599998
-26.970278,27.211111,25-04-2011,82.1,66.7,3.3000000000000003,21.859999,6.14,165.10202,14.900001,1.9799999
-26.45,28.085833,25-04-2011,80.4,64.3,3.2,21.09,5.21,168.50098,16.2,1.9699999
-27.01011111,26.69808333,26-04-2011,83.6,71.8,3.6,22.4,6.85,164.89651,4.8,2.0
-25.127778,27.628889,26-04-2011,90.700005,49.400000000000006,2.5,25.3,7.9199996,174.9985,17.1,1.81
-25.20639,27.558,26-04-2011,90.5,51.0,2.5,25.21,7.96,174.90366,21.0,1.8199999
-24.69514,27.40906,26-04-2011,91.1,42.6,2.1,25.09,8.01,177.89948,17.9,1.78
-27.169444,29.233889,26-04-2011,78.1,58.0,2.9000000000000004,20.23,4.18,164.99927,13.6,2.31
-26.98472222,26.63227778,26-04-2011,84.200005,76.5,3.8000000000000003,22.51,7.04,164.80165,7.3,2.0
-27.398611,26.614722,26-04-2011,83.0,92.2,4.6000000000000005,22.769999,7.04,161.79793,7.5,1.9
-27.495556,26.074722,26-04-2011,82.4,106.30000000000001,5.300000000000001,22.58,6.68,160.89682,19.0,1.93
-34.065833,20.404167,27-04-2011,68.3,24.8,1.2000000000000002,24.189999,11.219999,113.303604,1.6,2.25
-28.75,30.442778,27-04-2011,78.4,77.4,3.9000000000000004,25.609999,11.57,154.29652,7.9,1.6899999
-29.161667,30.629722,27-04-2011,68.4,132.70000000000002,50.300000000000004,21.17,9.84,148.20213,70.6,1.9499999
-26.880278,26.965,27-04-2011,83.0,67.3,3.4000000000000004,22.06,6.27,165.49725,12.400001,2.04
-33.897778,20.012778,28-04-2011,64.1,29.900000000000002,1.5,23.8,10.42,117.00293,1.2,1.8299999
-25.99136,27.84208,02-05-2011,84.5,63.0,3.1,21.789999,6.41,169.5997,31.2,2.1
-29.380556,30.2775,03-05-2011,69.8,90.5,4.5,21.99,8.33,146.20229,63.600002,1.91
-26.45,28.085833,03-05-2011,80.4,64.3,3.2,21.09,5.21,168.50098,16.2,1.9699999
-27.902778,24.615556,03-05-2011,90.6,71.60000000000001,3.6,24.609999,8.0,160.89682,0.3,2.1699998
-25.45963889,28.26430556,03-05-2011,89.6,37.9,1.9000000000000001,25.07,7.8999996,172.30305,18.0,1.79
-25.57877778,29.12747222,03-05-2011,90.200005,39.5,2.0,24.91,6.99,172.69829,18.5,1.89
-25.81048333,27.90955222,04-05-2011,87.200005,64.7,3.2,23.15,7.39,170.60358,32.8,1.99
-26.006389,29.253889,04-05-2011,84.700005,33.1,1.7000000000000002,22.43,5.5699997,171.89993,21.5,2.03
-28.404444,30.013056,04-05-2011,82.700005,73.2,3.7,23.609999,7.8999996,159.70323,7.5,2.2
-27.802778,28.768333,04-05-2011,74.1,105.80000000000001,15.200000000000001,19.71,3.82,157.30025,31.300001,2.26
-27.356667,27.286389,04-05-2011,79.0,71.2,3.6,21.4,5.87,162.39868,10.3,1.91
-27.937778,31.209444,05-05-2011,77.5,22.3,1.1,24.84,12.28,161.19719,3.9,1.5999999
-27.5275,30.858056,05-05-2011,76.1,39.1,2.0,23.3,9.2699995,165.70277,32.3,1.63
-27.3,28.586944,05-05-2011,77.4,89.60000000000001,4.5,20.539999,3.6499999,162.20107,34.0,2.18
-27.398611,26.614722,05-05-2011,83.0,92.2,4.6000000000000005,22.769999,7.04,161.79793,7.5,1.9
-27.00222,28.76528,06-05-2011,78.8,78.2,3.9000000000000004,20.609999,3.77,164.50128,27.7,2.2
-27.02314,28.59389,06-05-2011,80.200005,80.4,4.0,21.24,4.33,164.59613,20.5,2.12
-26.648056,27.089444,06-05-2011,83.5,63.300000000000004,3.2,21.92,5.92,167.10187,12.2,2.06
-26.970278,27.211111,06-05-2011,82.1,66.7,3.3000000000000003,21.859999,6.14,165.10202,14.900001,1.9799999
-28.760833,17.730278,08-05-2011,108.700005,2.5,0.1,29.46,15.759999,155.60077,0.0,2.2
-29.7775,29.470833,09-05-2011,68.5,81.9,12.700000000000001,20.42,5.62,140.59796,42.9,2.04
-29.744167,29.905833,09-05-2011,71.8,60.6,3.0,22.58,8.09,142.50296,33.8,1.99
-26.861111,28.884722,09-05-2011,79.0,70.10000000000001,3.5,20.56,3.9499998,166.09799,23.9,2.1599998
-26.970278,27.211111,09-05-2011,82.1,66.7,3.3000000000000003,21.859999,6.14,165.10202,14.900001,1.9799999
-31.104278,29.399722,09-05-2011,75.1,107.9,5.4,23.08,11.94,125.09717,41.0,2.55
-25.127778,27.628889,10-05-2011,90.700005,49.400000000000006,2.5,25.3,7.9199996,174.9985,17.1,1.81
-25.20639,27.558,10-05-2011,90.5,51.0,2.5,25.21,7.96,174.90366,21.0,1.8199999
-24.69514,27.40906,10-05-2011,91.1,42.6,2.1,25.09,8.01,177.89948,17.9,1.78
-24.058889,31.237222,10-05-2011,83.8,27.200000000000003,1.4000000000000001,28.75,13.429999,177.59909,1.5,0.93
-24.034167,31.123611,10-05-2011,84.0,29.8,1.5,28.359999,13.33,177.49634,1.4,0.97999996
-28.747778,31.745833,10-05-2011,73.5,90.9,4.5,25.56,15.339999,147.60138,27.4,1.89
-30.733889,29.828333,10-05-2011,71.8,100.7,5.0,22.869999,11.41,129.80037,41.2,2.1599998
-26.98472222,26.63227778,10-05-2011,84.200005,76.5,3.8000000000000003,22.51,7.04,164.80165,7.3,2.0
-27.398611,26.614722,10-05-2011,83.0,92.2,4.6000000000000005,22.769999,7.04,161.79793,7.5,1.9
-29.160278,26.573333,10-05-2011,72.6,90.2,4.5,20.619999,5.24,146.20229,18.6,1.9399999
-31.396,29.2651,10-05-2011,81.8,107.7,5.4,24.68,14.469999,123.99844,31.1,2.75
